,word,detail,code
3348,ecostar,other,0
3349,ecover,other,0
3350,ecowater,other,0
3351,ecuanor,other,0
3352,ecuyer,other,0
3353,edelmaier,other,0
3354,edensor,other,0
3355,eder,other,0
3356,edger,edge,1
3357,edinvar,other,0
3358,edithatcher,other,0
3359,editor,"Mid 17th century: from Latin, ‘producer (of games), publisher’, from edit- ‘produced, put out’, from the verb edere.",2
3360,edlinger,other,0
3361,educator,other,0
3362,edutainer,other,0
3363,eeer,other,0
3364,eekelaar,other,0
3365,eelavar,other,0
3366,effector,other,0
3367,effer,"1960s; earliest use found in Alan Sillitoe (1928–2010), novelist. From eff + -er.",2
3368,effrayer,other,0
3369,efter,other,0
3370,egeler,other,0
3371,egenhofer,other,0
3372,eger,other,0
3373,eggar,Early 18th century: probably from egg (from the shape of the caterpillar&#39;s cocoon) + -er.,2
3374,eggburger,other,0
3375,egglayer,other,0
3376,eggler,other,0
3377,egler,other,0
3378,egner,other,0
3379,egor,other,0
3380,ehrenberger,other,0
3381,eichelberger,other,0
3382,eichelbergher,other,0
3383,eider,"Late 17th century: from Icelandic æthur, from Old Norse æthr.",2
3384,eidetiker,other,0
3385,eigenvector,other,0
3386,eighter,other,0
3387,eigler,other,0
3388,eiker,other,0
3389,eikmeyer,other,0
3390,eimear,other,0
3391,eimer,other,0
3392,einar,other,0
3393,eisenhammer,other,0
3394,eiser,other,0
3395,eisler,other,0
3396,eisner,other,0
3397,either,"Old English ǣgther, contracted form of ǣg(e)hwæther, of Germanic origin; ultimately related to aye and whether.",2
3398,eivver,other,0
3399,ejaculator,other,0
3400,ejector,other,0
3401,ejner,other,0
3402,ekor,other,0
3403,elabor,other,0
3404,elander,other,0
3405,elanor,other,0
3406,elastomer,1930s: from elastic + -mer.,2
3407,elatior,other,0
3408,eldar,other,0
3409,elder,"Old English ieldra, eldra, of Germanic origin; related to German älter, also to eld and old.",2
3410,eldercar,other,0
3411,elderflower,other,0
3412,eleazar,other,0
3413,electioneer,other,0
3414,elector,other,0
3415,electroblotter,other,0
3416,electrocompositor,other,0
3417,electrodynamometer,other,0
3418,electrolyser,electrolyse,1
3419,electrometer,other,0
3420,electromotor,"Early 19th century. From electro- + motor, after French électromoteur.",2
3421,electroreceptor,electroreception,1
3422,elementar,other,0
3423,eleonor,other,0
3424,elevator,"Mid 17th century (denoting a muscle): modern Latin, from Latin elevare ‘raise’; in later use directly from elevate.",2
3425,elger,other,0
3426,eliator,other,0
3427,elicitor,elicit,1
3428,eliger,other,0
3429,eliminator,other,0
3430,elinor,other,0
3431,elleanor,other,0
3432,ellenberger,other,0
3433,eller,other,0
3434,ellerdor,other,0
3435,ellinor,other,0
3436,ellister,other,0
3437,elmar,other,0
3438,elmer,other,0
3439,eloesser,other,0
3440,elofanerror,other,0
3441,elsaghier,other,0
3442,elsasser,other,0
3443,elsecar,other,0
3444,elsener,other,0
3445,elsevier,other,0
3446,elsker,other,0
3447,elsner,other,0
3448,elstar,other,0
3449,elster,1930s: the name of a tributary of the River Elbe in Germany.,2
3450,elthor,other,0
3451,elver,"Mid 17th century: variant of dialect eel-fare ‘the passage of young eels up a river’, also ‘a brood of young eels’, from eel + fare in its original sense ‘a journey’.",2
3452,emancipator,other,0
3453,embaixador,other,0
3454,embalmer,embalm,1
3455,embassador,other,0
3456,ember,"Old English ǣmyrge, of Germanic origin; related to Old High German eimuria ‘pyre’, Danish emmer, Swedish mörja ‘embers’. The b was added in English for ease of pronunciation.",2
3457,embezzler,embezzle,1
3458,embitter,other,0
3459,embleer,other,0
3460,embraer,other,0
3461,embroider,"Late Middle English: from Anglo-Norman French enbrouder, from en- ‘in, on’ + Old French brouder, broisder ‘decorate with embroidery’, of Germanic origin.",2
3462,embroiderer,embroider,1
3463,emcer,other,0
3464,emitter,other,0
3465,emler,other,0
3466,emmentaler,other,0
3467,emminster,other,0
3468,emor,other,0
3469,emperor,"Middle English (especially representing the title given to the head of the Roman Empire): from Old French emperere, from Latin imperator ‘military commander’, from imperare ‘to command’, from in- ‘towards’ + parare ‘prepare, contrive’.",2
3470,emphasiser,other,0
3471,employer,other,0
3472,emporer,other,0
3473,empower,other,0
3474,emptor,"Late 19th century: Latin, from emere ‘to buy’.",2
3475,emser,other,0
3476,emstar,other,0
3477,emulator,emulate,1
3478,emulsifier,other,0
3479,enabler,other,0
3480,enactor,enact,1
3481,enameller,enamel,1
3482,enangar,other,0
3483,enantiomer,1930s: from Greek enantios ‘opposite’ + -mer.,2
3484,enator,other,0
3485,encapsulator,other,0
3486,enchanter,other,0
3487,encloser,other,0
3488,encoder,encode,1
3489,encounter,"Middle English (in the senses ‘meet as an adversary’ and ‘a meeting of adversaries’; formerly also as incounter): from Old French encontrer (verb), encontre (noun), based on Latin in- ‘in’ + contra ‘against’.",2
3490,encourager,encourage,1
3491,encoutner,other,0
3492,encruster,other,0
3493,encryptor,other,0
3494,encumber,"Middle English (in the sense ‘cause trouble to, entangle’; formerly also as incumber): from Old French encombrer ‘block up’, from en- ‘in’ + combre ‘river barrage’.",2
3495,encumbrancer,other,0
3496,endear,other,0
3497,endeavor,other,0
3498,ender,other,0
3499,endevor,other,0
3500,endmember,other,0
3501,endmoor,other,0
3502,endor,other,0
3503,endorser,endorse,1
3504,endpaper,other,0
3505,endurer,other,0
3506,enefer,other,0
3507,energiser,other,0
3508,energizer,energize,1
3509,enerhodar,other,0
3510,enfer,other,0
3511,enforcer,other,0
3512,engager,other,0
3513,engelberger,other,0
3514,engender,"Middle English (formerly also as ingender): from Old French engendrer, from Latin ingenerare, from in- ‘in’ + generare ‘beget’ (see generate).",2
3515,engineer,"Middle English (denoting a designer and constructor of fortifications and weapons; formerly also as ingineer): in early use from Old French engigneor, from medieval Latin ingeniator, from ingeniare ‘contrive, devise’, from Latin ingenium (see engine); in later use from French ingénieur or Italian ingegnere, also based on Latin ingenium, with the ending influenced by -eer.",2
3516,engler,other,0
3517,englisher,"Mid 17th century. Partly from English + -er, and partly from English + -er.",2
3518,engraver,engrave,1
3519,engrosser,other,0
3520,enhancer,other,0
3521,enjoyer,enjoy,1
3522,enlarger,other,0
3523,enlightener,enlighten,1
3524,enlister,enlist,1
3525,enlivener,enliven,1
3526,ennumerator,other,0
3527,enquirer,enquire,1
3528,enricher,other,0
3529,ensor,other,0
3530,entelnor,other,0
3531,enterer,other,0
3532,entertainer,other,0
3533,enticer,entice,1
3534,enumerator,other,0
3535,enver,other,0
3536,envirocor,other,0
3537,envsfifor,other,0
3538,enzensberger,other,0
3539,eoraptor,other,0
3540,epater,French.,2
3541,ephor,"From Greek ephoros ‘overseer’, from epi ‘above’ + the base of horan ‘see’.",2
3542,epilator,other,0
3543,epitomator,other,0
3544,epitomizer,other,0
3545,equador,other,0
3546,equaliser,other,0
3547,equalister,other,0
3548,equalizer,other,0
3549,equator,"Late Middle English: from medieval Latin aequator, in the phrase circulus aequator diei et noctis ‘circle equalizing day and night’, from Latin aequare ‘make equal’ (see equate).",2
3550,equitor,other,0
3551,equivocator,other,0
3552,eradicator,eradicate,1
3553,eraser,other,0
3554,erdener,other,0
3555,erdinger,other,0
3556,erebor,other,0
3557,erector,other,0
3558,ergometer,other,0
3559,erkenntnisgewinnender,other,0
3560,erlenmeyer,other,0
3561,ermler,other,0
3562,ernesider,other,0
3563,ernsberger,other,0
3564,eror,other,0
3565,error,"Middle English: via Old French from Latin error, from errare ‘to stray, err’.",2
3566,ershler,other,0
3567,erster,other,0
3568,esber,other,0
3569,escalator,"Early 20th century (originally US, as a trade name): from escalade ‘climb a wall by ladder’ (from escalade), on the pattern of elevator.",2
3570,escaper,escape,1
3571,eschar,"Late Middle English: from French eschare or late Latin eschara ‘scar or scab’, from Greek (see also scar).",2
3572,escheator,other,0
3573,escher,other,0
3574,eschweiler,other,0
3575,escobar,other,0
3576,escovar,other,0
3577,escritor,other,0
3578,esker,Mid 19th century: from Irish eiscir.,2
3579,esler,other,0
3580,espalier,"Mid 17th century: from French, from Italian spalliera, from spalla ‘shoulder’, from Latin spatula (see spatula), in late Latin ‘shoulder blade’.",2
3581,esporter,other,0
3582,espouser,espouse,1
3583,esser,other,0
3584,establisher,establish,1
3585,estar,other,0
3586,ester,"Mid 19th century: from German, probably from a blend of Essig ‘vinegar’ and Äther ‘ether’.",2
3587,esther,other,0
3588,estier,other,0
3589,estimator,other,0
3590,estler,other,0
3591,estover,other,0
3592,estuar,other,0
3593,etcher,etch,1
3594,ether,"Late Middle English: from Old French, or via Latin from Greek aithēr ‘upper air’, from the base of aithein ‘burn, shine’. Originally the word denoted a substance believed to occupy space beyond the sphere of the moon. ether (sense 3) arose in the mid 17th century and ether (sense 1) in the mid 18th century.",2
3595,ethercoupler,other,0
3596,ethnographer,ethnography,1
3597,etibar,other,0
3598,etrier,1950s: from French étrier ‘stirrup’.,2
3599,euander,other,0
3600,eueliner,other,0
3601,euenor,other,0
3602,euer,other,0
3603,euler,other,0
3604,eupator,other,0
3605,eurobanker,other,0
3606,eurobar,other,0
3607,eurobarometer,other,0
3608,eurocover,other,0
3609,eurocumber,other,0
3610,eurodisaster,other,0
3611,eurodollar,other,0
3612,eurofighter,other,0
3613,euromerger,other,0
3614,euromonitor,other,0
3615,europajugendsieger,other,0
3616,europaper,other,0
3617,europcar,other,0
3618,europeanizer,other,0
3619,europhor,other,0
3620,europointer,other,0
3621,eurostar,other,0
3622,evader,evade,1
3623,evaluator,evaluate,1
3624,evander,other,0
3625,evangeliar,other,0
3626,evaporator,evaporate,1
3627,eveningwear,other,0
3628,eventer,"1970s: from event, in three-day event (see eventing).",2
3629,ever,"Old English ǣfre, of unknown origin.",2
3630,everlor,other,0
3631,evichstar,other,0
3632,evildoer,other,0
3633,evocator,other,0
3634,evoker,evoke,1
3635,ewer,"Late Middle English: from Anglo-Norman French, variant of Old French aiguiere, based on Latin aquarius ‘of water’, from aqua ‘water’.",2
3636,ewiger,other,0
3637,exaggerator,exaggerate,1
3638,examinator,"Late 15th century; earliest use found in William Caxton (1415x24–1492), printer, merchant, and diplomat. From post-classical Latin examinator investigator, explorer (early 3rd cent. in Tertullian), judge, academic examiner, assayer from classical Latin exāmināt-, past participial stem of exāmināre + -or.",2
3639,examiner,other,0
3640,exar,other,0
3641,exboxer,other,0
3642,excaliber,other,0
3643,excavator,other,0
3644,excelerator,other,0
3645,excelsior,"Late 18th century (as an exclamation): from Latin, comparative of excelsus, from ex- ‘out, beyond’ + celsus ‘lofty’.",2
3646,exchanger,exchange,1
3647,exchequer,"Middle English: from Old French eschequier, from medieval Latin scaccarium ‘chessboard’, from scaccus (see check). The original sense was ‘chessboard’. Current senses derive from the Norman department of state dealing with the royal revenues, named Exchequer from the chequered tablecloth on which accounts were kept by means of counters. The spelling was influenced by Latin ex- ‘out’ (see ex). Compare with chequer.",2
3648,excimer,1960s: blend of excited and dimer.,2
3649,exciter,other,0
3650,excluder,exclude,1
3651,excruciator,other,0
3652,executinor,other,0
3653,executioner,other,0
3654,executor,"Middle English: via Anglo-Norman French from Latin execut- ‘carried out’, from exsequi (see execute).",2
3655,exemplar,"Late Middle English: from Old French exemplaire, from late Latin exemplarium, from Latin exemplum ‘sample, imitation’ (see example).",2
3656,exemplifier,Mid 16th century (in an earlier sense). From exemplify + -er.,2
3657,exerciser,other,0
3658,exfoliator,exfoliate,1
3659,exhauster,exhaust,1
3660,exhibitioner,other,0
3661,exhibitor,other,0
3662,exhilarator,other,0
3663,exhorter,exhort,1
3664,exminster,other,0
3665,exner,other,0
3666,exoner,other,0
3667,exor,other,0
3668,expander,expand,1
3669,expartner,other,0
3670,expawnbroker,other,0
3671,expediter,expedite,1
3672,expeditor,other,0
3673,experiencer,experience,1
3674,experimenter,other,0
3675,explainer,other,0
3676,explanationfor,other,0
3677,exploder,explode,1
3678,exploiter,exploit,1
3679,explorer,other,0
3680,exporter,other,0
3681,exposer,expose,1
3682,expositor,"Middle English: via Old French or late Latin, from Latin exposit- ‘exposed, explained’, from exponere (see expound).",2
3683,expounder,expound,1
3684,expresser,other,0
3685,expressor,other,0
3686,expropriator,expropriate,1
3687,exsmoker,other,0
3688,extemporizer,other,0
3689,extender,other,0
3690,extensor,"Early 18th century: from late Latin, from extens- ‘stretched out’, from the verb extendere (see extend).",2
3691,exter,other,0
3692,exterior,"Early 16th century: from Latin, comparative of exter ‘outer’.",2
3693,exterminator,other,0
3694,extinguisher,other,0
3695,extortioner,extortion,1
3696,extracter,other,0
3697,extractor,other,0
3698,extraor,other,0
3699,extruder,other,0
3700,eyar,other,0
3701,eyeballer,other,0
3702,eyecatcher,other,0
3703,eyeliner,other,0
3704,eyelizer,other,0
3705,eyer,"Early 17th century; earliest use found in Randle Cotgrave (fl. 1587–?1630), lexicographer. From eye + -er.",2
3706,eyesilmar,other,0
3707,eyewear,other,0
3708,eyler,other,0
3709,eysner,other,0
3710,ezer,other,0
3711,faber,other,0
3712,fabricator,fabricate,1
3713,facer,other,0
3714,faceworker,other,0
3715,facilitator,other,0
3716,faconnier,other,0
3717,facstar,other,0
3718,facter,other,0
3719,factfinder,fact-finding,1
3720,factor,"Late Middle English (meaning ‘doer’, also in the Scots sense ‘agent’): from French facteur or Latin factor, from fact- ‘done’, from the verb facere.",2
3721,fader,other,0
3722,fadmoor,other,0
3723,fahrner,other,0
3724,failover,other,0
3725,fainter,other,0
3726,fairmainer,other,0
3727,fairminer,other,0
3728,fairstar,other,0
3729,fairweather,other,0
3730,faither,other,0
3731,faker,other,0
3732,fakhar,other,0
3733,falconer,"Late Middle English: from Old French fauconier, from faucon (see falcon).",2
3734,falkener,other,0
3735,falkiner,other,0
3736,faller,other,0
3737,fallor,other,0
3738,fallover,other,0
3739,falmer,other,0
3740,falsetter,other,0
3741,falsifier,other,0
3742,falter,Late Middle English (in the senses ‘stammer’ and ‘stagger’): perhaps from the verb fold (which was occasionally used of the faltering of the legs or tongue) + -ter as in totter.,2
3743,famber,other,0
3744,famer,other,0
3745,familiar,"Middle English (in the sense ‘intimate’, ‘on a family footing’): from Old French familier, from Latin familiaris, from familia ‘household servants, family’, from famulus ‘servant’.",2
3746,familier,other,0
3747,familyer,other,0
3748,familymaker,other,0
3749,fancher,other,0
3750,fancier,other,0
3751,fanner,fan,1
3752,fansidar,other,0
3753,fantasizer,other,0
3754,faragher,other,0
3755,faraker,other,0
3756,farber,other,0
3757,farbrother,other,0
3758,farder,other,0
3759,farer,other,0
3760,fargher,other,0
3761,farker,other,0
3762,farkhar,other,0
3763,farmar,other,0
3764,farmer,"Late Middle English: from Old French fermier, from medieval Latin firmarius, firmator, from firma (see farm). farmer (sense 1) originally denoted a bailiff or steward who farmed land on the owner&#39;s behalf, or a tenant farmer.",2
3765,farmholder,other,0
3766,farmoor,other,0
3767,farmworker,other,0
3768,farnlucher,other,0
3769,farquar,other,0
3770,farragher,other,0
3771,farrar,other,0
3772,farrier,"Mid 16th century: from Old French ferrier, from Latin ferrarius, from ferrum ‘iron, horseshoe’.",2
3773,farter,other,0
3774,farver,other,0
3775,farvver,other,0
3776,faserver,other,0
3777,fashionwear,other,0
3778,fassbaender,other,0
3779,fassbinder,other,0
3780,fastener,fasten,1
3781,fastfilter,other,0
3782,father,"Old English fæder, of Germanic origin; related to Dutch vader and German Vater, from an Indo-European root shared by Latin pater and Greek patēr.",2
3783,fatherfucker,other,0
3784,fattener,other,0
3785,fatter,other,0
3786,fattier,other,0
3787,fauconnier,other,0
3788,faulconer,other,0
3789,faulhaber,other,0
3790,faulknor,other,0
3791,faulter,other,0
3792,fauquier,other,0
3793,fautrier,other,0
3794,favager,other,0
3795,favor,other,0
3796,favourer,favour,1
3797,fawner,other,0
3798,faxfinder,other,0
3799,faxgrabber,other,0
3800,faylkner,other,0
3801,fconsumer,other,0
3802,fear,"Old English fǣr ‘calamity, danger’, fǣran ‘frighten’, also ‘revere’, of Germanic origin; related to Dutch gevaar and German Gefahr ‘danger’.",2
3803,fearmonger,fearmongering,1
3804,feaster,feast,1
3805,feather,"Old English fether, of Germanic origin; related to Dutch veer and German Feder, from an Indo-European root shared by Sanskrit patra ‘wing’, Latin penna ‘feather’, and Greek pteron, pterux ‘wing’.",2
3806,featherstar,other,0
3807,feaver,other,0
3808,febor,other,0
3809,feder,other,0
3810,federator,"Late 17th century; earliest use found in Isaac Chauncy (1632–1712), Independent minister. From federate + -or.",2
3811,feedbacker,other,0
3812,feeder,other,0
3813,feederliner,other,0
3814,feedwater,other,0
3815,feegletscher,other,0
3816,feeler,other,0
3817,feepayer,other,0
3818,feetwarmer,other,0
3819,feher,other,0
3820,feiffer,other,0
3821,feiner,other,0
3822,feininger,other,0
3823,feinner,other,0
3824,feistier,other,0
3825,fekter,other,0
3826,felber,other,0
3827,felder,other,0
3828,feldsher,other,0
3829,feldspar,"Mid 18th century: alteration of German Feldspat, Feldspath, from Feld ‘field’ + Spat, Spath ‘spar’ (see spar). The form felspar is by mistaken association with German Fels ‘rock’.",2
3830,feliciter,other,0
3831,fellator,fellatio,1
3832,feller,other,0
3833,fellmonger,Mid16th century: from fell + -monger.,2
3834,fellwalker,other,0
3835,felsenmeer,other,0
3836,felser,other,0
3837,felspar,other,0
3838,feltmaker,other,0
3839,fencer,fence,1
3840,fender,other,0
3841,feoffor,feoffment,1
3842,ferer,other,0
3843,fermenter,other,0
3844,fermer,other,0
3845,fermor,other,0
3846,ferner,other,0
3847,ferrar,other,0
3848,ferrer,other,0
3849,ferreter,ferret,1
3850,ferrier,other,0
3851,ferrymaster,other,0
3852,fertiliser,other,0
3853,fertilizer,other,0
3854,fervor,other,0
3855,festbier,other,0
3856,fester,"Late Middle English: from the rare word fester ‘fistula’, later ‘festering sore’, or Old French festrir (verb), both from Old French festre (noun), from Latin fistula ‘pipe, reed, fistula’.",2
3857,festinger,other,0
3858,fetishwear,other,0
3859,fetor,"Late 15th century: from Latin, from fetere ‘to stink’. Compare with fetid.",2
3860,fetter,"Old English feter, of Germanic origin; related to Dutch veter ‘a lace’, from an Indo-European root shared by foot.",2
3861,feuchtwanger,other,0
3862,feuer,other,0
3863,fever,"Old English fēfor, from Latin febris; reinforced in Middle English by Old French fievre, also from febris.",2
3864,fevver,other,0
3865,fewcher,other,0
3866,feyer,other,0
3867,feyfar,other,0
3868,feyther,other,0
3869,ffeaver,other,0
3870,ffisher,other,0
3871,fflander,other,0
3872,ffor,other,0
3873,fibber,fib,1
3874,fiber,other,0
3875,fibreburger,other,0
3876,fibrillator,other,0
3877,fibropower,other,0
3878,ficer,other,0
3879,fichtler,other,0
3880,fictionaliser,other,0
3881,fiddler,"Old English fithelere, from fithele (see fiddle).",2
3882,fideliter,other,0
3883,fidler,other,0
3884,fidrer,other,0
3885,fiedler,other,0
3886,fielder,other,0
3887,fieldmaster,other,0
3888,fieldworker,fieldwork,1
3889,fier,other,0
3890,fieseler,other,0
3891,fifer,fife,1
3892,figger,other,0
3893,fighter,other,0
3894,fightfinisher,other,0
3895,figurer,other,0
3896,filemaker,other,0
3897,filer,file,1
3898,fileserver,other,0
3899,filibuster,"Late 18th century: from French flibustier, first applied to pirates who pillaged the Spanish colonies in the West Indies. In the mid 19th century (via Spanish filibustero), the term denoted American adventurers who incited revolution in several Latin American states, whence filibuster (sense 2 of the noun). The verb was used to describe tactics intended to sabotage US congressional proceedings, whence filibuster (sense 1 of the noun).",2
3900,filler,From Hungarian fillér.,2
3901,filleter,fillet,1
3902,filliter,other,0
3903,filmaker,other,0
3904,filmer,Early 20th century; earliest use found in Moving Picture World. From film + -er.,2
3905,filmgoer,other,0
3906,filmmaker,other,0
3907,filmstar,other,0
3908,filter,"Late Middle English (denoting a piece of felt): from French filtre, from medieval Latin filtrum ‘felt used as a filter’, of West Germanic origin and related to felt.",2
3909,filterer,Late 18th century.,2
3910,filterpaper,other,0
3911,fimber,other,0
3912,financer,other,0
3913,financialsector,other,0
3914,financier,"Early 17th century: from French, from finance (see finance).",2
3915,finbar,other,0
3916,fincher,other,0
3917,finder,other,0
3918,findlater,other,0
3919,finewirer,other,0
3920,finger,"Old English, of Germanic origin; related to Dutch vinger and German Finger.",2
3921,fingerlicker,other,0
3922,fingerpicker,fingerpick,1
3923,fingersmear,other,0
3924,fingerspeller,other,0
3925,finisher,other,0
3926,finiver,other,0
3927,finkelhor,other,0
3928,finsider,other,0
3929,finsinger,other,0
3930,finubar,other,0
3931,finztermunzter,other,0
3932,fionavar,other,0
3933,fior,other,0
3934,firar,other,0
3935,fireater,other,0
3936,firebomber,other,0
3937,firebreather,other,0
3938,firecracker,other,0
3939,firedoor,other,0
3940,firefighter,other,0
3941,firelighter,other,0
3942,firemaster,other,0
3943,firepower,other,0
3944,fireproofer,other,0
3945,firer,fire,1
3946,fireraiser,other,0
3947,firewatcher,other,0
3948,firewater,other,0
3949,firthmoor,other,0
3950,fischler,other,0
3951,fishbreeder,other,0
3952,fishburger,other,0
3953,fisher,"Old English fiscere ‘fisherman’, of Germanic origin; related to Dutch visser and German Fischer, also to fish.",2
3954,fishfinger,other,0
3955,fishkeeper,other,0
3956,fishmonger,other,0
3957,fishometer,other,0
3958,fitcher,other,0
3959,fitter,other,0
3960,fittler,other,0
3961,fitzpeter,other,0
3962,fivecar,other,0
3963,fiver,other,0
3964,fiveyear,other,0
3965,fixator,other,0
3966,fixer,other,0
3967,fizzer,other,0
3968,flaachter,other,0
3969,flabber,other,0
3970,fladdabister,other,0
3971,flagger,flag,1
3972,flagler,other,0
3973,flaglor,other,0
3974,flagmaker,other,0
3975,flagwaver,other,0
3976,flamar,other,0
3977,flameflicker,other,0
3978,flamer,other,0
3979,flamethrower,other,0
3980,flammenwerfer,other,0
3981,flammifer,other,0
3982,flanger,other,0
3983,flanker,other,0
3984,flanner,other,0
3985,flapper,Late 19th century (originally in the sense ‘teenage girl’): perhaps from the noun flap in the dialect sense ‘newly fledged wild duck or partridge’ (or ‘woman of loose character’).,2
3986,flarecopter,other,0
3987,flasher,other,0
3988,flashover,other,0
3989,flatholder,other,0
3990,flatkeeper,other,0
3991,flatliner,flatline,1
3992,flatpicker,other,0
3993,flattener,flatten,1
3994,flatterer,other,0
3995,flaubear,other,0
3996,flavor,other,0
3997,fleahopper,other,0
3998,flear,other,0
3999,flecker,other,0
4000,fledger,other,0
4001,fleecer,other,0
4002,fleecewear,other,0
4003,fleeter,other,0
4004,fler,other,0
4005,flesaker,other,0
4006,fleshlumpeater,other,0
4007,fleshwear,other,0
4008,fletcher,"Middle English: from Old French flechier, from fleche ‘arrow’.",2
4009,flexer,other,0
4010,flexibacter,other,0
4011,flexicover,other,0
4012,flexor,other,0
4013,flicker,"Old English flicorian, flycerian ‘to flutter’, probably of Germanic origin and related to Low German flickern and Dutch flikkeren.",2
4014,flier,other,0
4015,flighter,other,0
4016,flinder,other,0
4017,flinger,fling,1
4018,flipper,other,0
4019,flitter,Late Middle English: frequentative of flit.,2
4020,flivver,Early 20th century: of unknown origin.,2
4021,floater,other,0
4022,flobamor,other,0
4023,flockmaster,other,0
4024,flocor,other,0
4025,flogger,other,0
4026,flooar,other,0
4027,floodwater,other,0
4028,flooer,other,0
4029,floor,"Old English flōr, of Germanic origin; related to Dutch vloer and German Flur.",2
4030,floorpolisher,other,0
4031,floorwalker,other,0
4032,flor,"Late 19th century: from Spanish, literally ‘flower’.",2
4033,flounder,"Late 16th century: perhaps a blend of founder and blunder, or perhaps symbolic, fl- frequently beginning words connected with swift or sudden movement.",2
4034,flowcytometer,other,0
4035,flower,"Middle English flour, from Old French flour, flor, from Latin flos, flor-. The original spelling was no longer in use by the late 17th century except in its specialized sense ‘ground grain’ (see flour).",2
4036,flowerer,other,0
4037,flowerseller,other,0
4038,flowmeter,other,0
4039,fludyer,other,0
4040,flunter,other,0
4041,fluorimeter,other,0
4042,fluorometer,other,0
4043,fluoropolymer,other,0
4044,fluorospar,other,0
4045,fluorspar,"Late 18th century: from fluor ‘a flow, a mineral used as a flux, fluorspar’ (from Latin fluor, from fluere ‘to flow’) + spar.",2
4046,flupper,other,0
4047,flushear,other,0
4048,flusher,flush,1
4049,fluster,"Early 17th century (in the sense ‘make slightly drunk’): perhaps of Scandinavian origin and related to Icelandic flaustra ‘hurry, bustle’.",2
4050,fluter,other,0
4051,flutter,"Old English floterian, flotorian, a frequentative form related to fleet.",2
4052,flutterer,flutter,1
4053,flycatcher,other,0
4054,flyer,other,0
4055,flykiller,other,0
4056,flyover,other,0
4057,flypaper,other,0
4058,flyposter,other,0
4059,flytower,other,0
4060,fnar,other,0
4061,focaliser,other,0
4062,focker,other,0
4063,fodder,"Old English fōdor, of Germanic origin; related to Dutch voeder and German Futter, also to food.",2
4064,foder,other,0
4065,foerer,other,0
4066,foermer,other,0
4067,foerster,other,0
4068,foiler,other,0
4069,foister,other,0
4070,fokker,other,0
4071,folder,other,0
4072,folger,other,0
4073,foliar,"Late 19th century: from modern Latin foliaris, from Latin folium ‘leaf’.",2
4074,folkeskoler,other,0
4075,folksinger,other,0
4076,foller,other,0
4077,follower,other,0
4078,folor,other,0
4079,fomenter,foment,1
4080,fomer,other,0
4081,fomor,other,0
4082,fondler,fondle,1
4083,foner,other,0
4084,fontographer,other,0
4085,foobar,other,0
4086,foodhandler,other,0
4087,foodmaker,other,0
4088,foodmaster,other,0
4089,fooiver,other,0
4090,fooker,other,0
4091,foor,other,0
4092,footballer,other,0
4093,footcontroller,other,0
4094,footer,"Mid 18th century: variant of obsolete foutre ‘valueless thing, contemptible person’, from Old French.",2
4095,footgear,other,0
4096,footlighter,other,0
4097,footsoldier,other,0
4098,footwarmer,other,0
4099,footwear,other,0
4100,for,"Old English, probably a reduction of a Germanic preposition meaning ‘before’ (in place or time); related to German für, also to fore.",2
4101,forager,forage,1
4102,foraminifer,"Mid 19th century: from Latin foramen, foramin- (see foramen) + -fer ‘bearing’ (from ferre ‘to bear’).",2
4103,forbear,"Old English forberan (see for-, bear). The original senses were ‘endure, bear with’, hence ‘endure the absence of, do without’, also ‘control oneself’, hence ‘refrain from’ ( Middle English).",2
4104,forbearer,other,0
4105,forber,other,0
4106,forbidder,other,0
4107,forbister,other,0
4108,forcalquier,other,0
4109,forcaster,other,0
4110,forcer,force,1
4111,forder,other,0
4112,forebear,"Late 15th century: from fore + bear, variant of obsolete beer ‘someone who exists’ (from be + -er).",2
4113,forebearer,other,0
4114,forecaster,other,0
4115,forefather,other,0
4116,forefinger,other,0
4117,foreigner,other,0
4118,foremother,other,0
4119,forequarter,other,0
4120,forerunner,other,0
4121,foresister,other,0
4122,forester,"Middle English: from Old French forestier, from forest (see forest).",2
4123,forfaiter,other,0
4124,forgemaster,other,0
4125,forger,other,0
4126,forgetter,forget,1
4127,forker,other,0
4128,forkner,other,0
4129,formatter,other,0
4130,formentor,other,0
4131,former,Middle English: from Old English forma (see foremost) + -er.,2
4132,formulator,formulate,1
4133,formvar,other,0
4134,forner,other,0
4135,fornicator,fornicate,1
4136,forrader,other,0
4137,forrester,other,0
4138,forrinter,other,0
4139,fortar,other,0
4140,forter,other,0
4141,forthriver,other,0
4142,fortifier,fortify,1
4143,fortuneteller,other,0
4144,fortyfooter,other,0
4145,forwarder,other,0
4146,fossier,other,0
4147,fostermother,other,0
4148,fotedar,other,0
4149,foubister,other,0
4150,foukhar,other,0
4151,foulder,other,0
4152,fouler,other,0
4153,foulger,other,0
4154,foundationer,other,0
4155,founder,"Middle English: probably from Old French fondeur, from fondre (see found).",2
4156,fourdoor,other,0
4157,fourdranier,other,0
4158,fourier,other,0
4159,fourletter,other,0
4160,fourposter,other,0
4161,fourrier,other,0
4162,fourstacker,other,0
4163,fourstar,other,0
4164,fourwheeler,other,0
4165,fower,other,0
4166,foweraker,other,0
4167,fowler,fowling,1
4168,foxbar,other,0
4169,foxhunter,other,0
