,word,detail,code
2916,dictator,"Late Middle English: from Latin, from dictat- ＆dictated＊, from the verb dictare (see dictate).",2
2950,dimer,"1930s: from di- ＆two＊, on the pattern of polymer.",2
2953,dinar,"From Arabic and Persian d貝n芋r, Turkish and Serbian dinar, via late Greek from Latin denarius (see denarius).",2
2956,dinner,Middle English: from Old French disner (infinitive used as a noun: see dine).,2
2962,director,"Late Middle English: from Anglo-Norman French directour, from late Latin director ＆governor＊, from dirigere ＆to guide＊.",2
2969,disaster,"Mid 16th century: from Italian disastro ＆ill-starred event＊, from dis- (expressing negation) + astro ＆star＊ (from Latin astrum).",2
2971,disbar,Mid 16th century (in disbar (sense 2)): from dis- ＆away＊ + bar.,2
2996,disinter,"Early 17th century: from French d谷senterrer, from dis- (expressing reversal) + enterrer ＆to inter＊.",2
3002,disorder,"Late 15th century (as a verb): alteration, influenced by order, of earlier disordain, from Old French desordener, ultimately based on Latin ordinare ＆ordain＊.",2
3027,distemper,"Mid 16th century (originally in the sense ＆bad temper＊, later ＆illness＊): from Middle English distemper ＆upset, derange＊, from late Latin distemperare ＆soak, mix in the wrong proportions＊, from dis- ＆thoroughly＊ + temperare ＆mingle＊. Compare with temper. distemper (sense 1) dates from the mid 18th century.",2
3039,dither,"Mid 17th century (in the dialect sense ＆tremble, quiver＊): variant of dialect didder; related to dodder.",2
3053,divisor,"Late Middle English: from French diviseur or Latin divisor, from dividere (see divide).",2
3071,doctor,Middle English (in the senses ＆learned person＊ and ＆Doctor of the Church＊): via Old French from Latin doctor ＆teacher＊ (from docere ＆teach＊).,2
3074,dodder,Early 17th century: variant of obsolete dialect dadder; related to dither.,2
3093,dollar,"From early Flemish or Low German daler, from German T(h)aler, short for Joachimsthaler, a coin from the silver mine of Joachimsthal ( ＆Joachim&#39;s valley＊), now J芍chymov in the Czech Republic. The term was later applied to a coin used in the Spanish-American colonies, which was also widely used in the British North American colonies at the time of the American War of Independence, hence adopted as the name of the US monetary unit in the late 18th century.",2
3107,donger,1960s: from dong.,2
3112,donor,"Middle English: from Old French doneur, from Latin donator, from donare ＆give＊.",2
3115,doofer,1930s: perhaps an alteration of do for in phrases like that will do for now.,2
3120,door,"Old English duru, dor, of Germanic origin; related to Dutch deur ＆door＊ and German T邦r ＆door＊, Tor ＆gate＊; from an Indo-European root shared by Latin foris ＆gate＊ and Greek thura ＆door＊.",2
3128,doppelganger,"Mid 19th century: from German, literally ＆double-goer＊.",2
3131,dor,"Old English (denoting a bee or buzzing fly), probably imitative.",2
3134,dormer,"Late 16th century (denoting the window of a dormitory or bedroom): from Old French dormeor ＆dormitory＊, from dormir ＆to sleep＊.",2
3145,dossier,"Late 19th century: from French, denoting a bundle of papers with a label on the back, from dos ＆back＊, based on Latin dorsum.",2
3156,dowager,"Mid 16th century: from Old French douagiere, from douage ＆dower＊, from douer ＆endow＊, from Latin dotare ＆endow＊ (see dower).",2
3157,dower,"Late Middle English: from Old French douaire, from medieval Latin dotarium, from Latin dotare ＆endow＊, from dos, dot- ＆dowry＊; related to dare ＆give＊.",2
3158,dowitcher,Mid 19th century: from Iroquoian.,2
3181,draper,"Late Middle English (denoting a maker of woollen cloth): from Old French drapier, from drap ＆cloth＊, from late Latin drappus.",2
3194,drear,Early 17th century: abbreviation.,2
3204,dresser,"Late Middle English (denoting a kitchen sideboard or table on which food was prepared): from Old French dresseur, from dresser ＆prepare＊ (see dress).",2
3228,dropper,Mid 17th century (in the sense ＆a person who lets something drop＊); dropper (sense 1) is first recorded in the late 19th century.,2
3238,drugster,"Early 17th century; earliest use found in Thomas Middleton (d. 1627), playwright. From drug + -ster.",2
3247,dryer,Middle English (in the sense ＆person who dries＊): from the verb dry + -er.,2
3257,dudder,"Mid 18th century; earliest use found in Whitehall Evening Post. From dud + -er&lt;br&gt;mid 17th century; earliest use found in William Rowley (?1585每1626), actor and playwright. Apparently a variant of didder.",2
3259,duergar,"Mid 18th century; earliest use found in Thomas Warton (1728每1790), poet and historian. From Old Icelandic dvergar, plural of dvergr dwarf.",2
3260,duffer,"Mid 19th century: from Scots dowfart ＆stupid person＊, from douf ＆spiritless＊.",2
3261,duiker,"Late 18th century: from South African Dutch, from Dutch, literally ＆diver＊, from the antelope&#39;s habit of plunging through bushes when pursued; related to duck.",2
3265,dulcimer,"Late 15th century: from Old French doulcemer, probably from Latin dulce melos ＆sweet melody＊.",2
3269,dumpster,"1930s: originally Dempster Dumpster, trade name (based on dump) given by the American manufacturers, Dempster Brothers of Knoxville, Tennessee.",2
3282,durbar,"Urdu, from Persian darb芋r ＆court＊.",2
3306,dynamometer,"Early 19th century: from French dynamom豕tre, from Greek dunamis ＆power＊ + French -m豕tre ＆(instrument) measuring＊.",2
3318,ear,"Old English 言are, of Germanic origin; related to Dutch oor and German Ohr, from an Indo-European root shared by Latin auris and Greek ous.",2
3330,easter,"Old English 言astre; of Germanic origin and related to German Ostern and east; perhaps from ?astre, the name of a goddess associated with spring.",2
3359,editor,"Mid 17th century: from Latin, ＆producer (of games), publisher＊, from edit- ＆produced, put out＊, from the verb edere.",2
3367,effer,"1960s; earliest use found in Alan Sillitoe (1928每2010), novelist. From eff + -er.",2
3373,eggar,Early 18th century: probably from egg (from the shape of the caterpillar&#39;s cocoon) + -er.,2
3383,eider,"Late 17th century: from Icelandic ?thur, from Old Norse ?thr.",2
3397,either,"Old English ?gther, contracted form of ?g(e)hw?ther, of Germanic origin; ultimately related to aye and whether.",2
3406,elastomer,1930s: from elastic + -mer.,2
3409,elder,"Old English ieldra, eldra, of Germanic origin; related to German ?lter, also to eld and old.",2
3420,electromotor,"Early 19th century. From electro- + motor, after French 谷lectromoteur.",2
3424,elevator,"Mid 17th century (denoting a muscle): modern Latin, from Latin elevare ＆raise＊; in later use directly from elevate.",2
3449,elster,1930s: the name of a tributary of the River Elbe in Germany.,2
3451,elver,"Mid 17th century: variant of dialect eel-fare ＆the passage of young eels up a river＊, also ＆a brood of young eels＊, from eel + fare in its original sense ＆a journey＊.",2
3456,ember,"Old English ?myrge, of Germanic origin; related to Old High German eimuria ＆pyre＊, Danish emmer, Swedish m?rja ＆embers＊. The b was added in English for ease of pronunciation.",2
3461,embroider,"Late Middle English: from Anglo-Norman French enbrouder, from en- ＆in, on＊ + Old French brouder, broisder ＆decorate with embroidery＊, of Germanic origin.",2
3469,emperor,"Middle English (especially representing the title given to the head of the Roman Empire): from Old French emperere, from Latin imperator ＆military commander＊, from imperare ＆to command＊, from in- ＆towards＊ + parare ＆prepare, contrive＊.",2
3474,emptor,"Late 19th century: Latin, from emere ＆to buy＊.",2
3483,enantiomer,1930s: from Greek enantios ＆opposite＊ + -mer.,2
3489,encounter,"Middle English (in the senses ＆meet as an adversary＊ and ＆a meeting of adversaries＊; formerly also as incounter): from Old French encontrer (verb), encontre (noun), based on Latin in- ＆in＊ + contra ＆against＊.",2
3494,encumber,"Middle English (in the sense ＆cause trouble to, entangle＊; formerly also as incumber): from Old French encombrer ＆block up＊, from en- ＆in＊ + combre ＆river barrage＊.",2
3514,engender,"Middle English (formerly also as ingender): from Old French engendrer, from Latin ingenerare, from in- ＆in＊ + generare ＆beget＊ (see generate).",2
3515,engineer,"Middle English (denoting a designer and constructor of fortifications and weapons; formerly also as ingineer): in early use from Old French engigneor, from medieval Latin ingeniator, from ingeniare ＆contrive, devise＊, from Latin ingenium (see engine); in later use from French ing谷nieur or Italian ingegnere, also based on Latin ingenium, with the ending influenced by -eer.",2
3517,englisher,"Mid 17th century. Partly from English + -er, and partly from English + -er.",2
3540,epater,French.,2
3541,ephor,"From Greek ephoros ＆overseer＊, from epi ＆above＊ + the base of horan ＆see＊.",2
3549,equator,"Late Middle English: from medieval Latin aequator, in the phrase circulus aequator diei et noctis ＆circle equalizing day and night＊, from Latin aequare ＆make equal＊ (see equate).",2
3565,error,"Middle English: via Old French from Latin error, from errare ＆to stray, err＊.",2
3569,escalator,"Early 20th century (originally US, as a trade name): from escalade ＆climb a wall by ladder＊ (from escalade), on the pattern of elevator.",2
3571,eschar,"Late Middle English: from French eschare or late Latin eschara ＆scar or scab＊, from Greek (see also scar).",2
3578,esker,Mid 19th century: from Irish eiscir.,2
3580,espalier,"Mid 17th century: from French, from Italian spalliera, from spalla ＆shoulder＊, from Latin spatula (see spatula), in late Latin ＆shoulder blade＊.",2
3586,ester,"Mid 19th century: from German, probably from a blend of Essig ＆vinegar＊ and ?ther ＆ether＊.",2
3594,ether,"Late Middle English: from Old French, or via Latin from Greek aith言r ＆upper air＊, from the base of aithein ＆burn, shine＊. Originally the word denoted a substance believed to occupy space beyond the sphere of the moon. ether (sense 3) arose in the mid 17th century and ether (sense 1) in the mid 18th century.",2
3598,etrier,1950s: from French 谷trier ＆stirrup＊.,2
3628,eventer,"1970s: from event, in three-day event (see eventing).",2
3629,ever,"Old English ?fre, of unknown origin.",2
3635,ewer,"Late Middle English: from Anglo-Norman French, variant of Old French aiguiere, based on Latin aquarius ＆of water＊, from aqua ＆water＊.",2
3638,examinator,"Late 15th century; earliest use found in William Caxton (1415x24每1492), printer, merchant, and diplomat. From post-classical Latin examinator investigator, explorer (early 3rd cent. in Tertullian), judge, academic examiner, assayer from classical Latin ex芋min芋t-, past participial stem of ex芋min芋re + -or.",2
3645,excelsior,"Late 18th century (as an exclamation): from Latin, comparative of excelsus, from ex- ＆out, beyond＊ + celsus ＆lofty＊.",2
3647,exchequer,"Middle English: from Old French eschequier, from medieval Latin scaccarium ＆chessboard＊, from scaccus (see check). The original sense was ＆chessboard＊. Current senses derive from the Norman department of state dealing with the royal revenues, named Exchequer from the chequered tablecloth on which accounts were kept by means of counters. The spelling was influenced by Latin ex- ＆out＊ (see ex). Compare with chequer.",2
3648,excimer,1960s: blend of excited and dimer.,2
3654,executor,"Middle English: via Anglo-Norman French from Latin execut- ＆carried out＊, from exsequi (see execute).",2
3655,exemplar,"Late Middle English: from Old French exemplaire, from late Latin exemplarium, from Latin exemplum ＆sample, imitation＊ (see example).",2
3656,exemplifier,Mid 16th century (in an earlier sense). From exemplify + -er.,2
3682,expositor,"Middle English: via Old French or late Latin, from Latin exposit- ＆exposed, explained＊, from exponere (see expound).",2
3690,extensor,"Early 18th century: from late Latin, from extens- ＆stretched out＊, from the verb extendere (see extend).",2
3692,exterior,"Early 16th century: from Latin, comparative of exter ＆outer＊.",2
3705,eyer,"Early 17th century; earliest use found in Randle Cotgrave (fl. 1587每?1630), lexicographer. From eye + -er.",2
3720,factor,"Late Middle English (meaning ＆doer＊, also in the Scots sense ＆agent＊): from French facteur or Latin factor, from fact- ＆done＊, from the verb facere.",2
3733,falconer,"Late Middle English: from Old French fauconier, from faucon (see falcon).",2
3742,falter,Late Middle English (in the senses ＆stammer＊ and ＆stagger＊): perhaps from the verb fold (which was occasionally used of the faltering of the legs or tongue) + -ter as in totter.,2
3745,familiar,"Middle English (in the sense ＆intimate＊, ＆on a family footing＊): from Old French familier, from Latin familiaris, from familia ＆household servants, family＊, from famulus ＆servant＊.",2
3764,farmer,"Late Middle English: from Old French fermier, from medieval Latin firmarius, firmator, from firma (see farm). farmer (sense 1) originally denoted a bailiff or steward who farmed land on the owner&#39;s behalf, or a tenant farmer.",2
3772,farrier,"Mid 16th century: from Old French ferrier, from Latin ferrarius, from ferrum ＆iron, horseshoe＊.",2
3782,father,"Old English f?der, of Germanic origin; related to Dutch vader and German Vater, from an Indo-European root shared by Latin pater and Greek pat言r.",2
3802,fear,"Old English f?r ＆calamity, danger＊, f?ran ＆frighten＊, also ＆revere＊, of Germanic origin; related to Dutch gevaar and German Gefahr ＆danger＊.",2
3805,feather,"Old English fether, of Germanic origin; related to Dutch veer and German Feder, from an Indo-European root shared by Sanskrit patra ＆wing＊, Latin penna ＆feather＊, and Greek pteron, pterux ＆wing＊.",2
3810,federator,"Late 17th century; earliest use found in Isaac Chauncy (1632每1712), Independent minister. From federate + -or.",2
3829,feldspar,"Mid 18th century: alteration of German Feldspat, Feldspath, from Feld ＆field＊ + Spat, Spath ＆spar＊ (see spar). The form felspar is by mistaken association with German Fels ＆rock＊.",2
3833,fellmonger,Mid16th century: from fell + -monger.,2
3856,fester,"Late Middle English: from the rare word fester ＆fistula＊, later ＆festering sore＊, or Old French festrir (verb), both from Old French festre (noun), from Latin fistula ＆pipe, reed, fistula＊.",2
3859,fetor,"Late 15th century: from Latin, from fetere ＆to stink＊. Compare with fetid.",2
3860,fetter,"Old English feter, of Germanic origin; related to Dutch veter ＆a lace＊, from an Indo-European root shared by foot.",2
3863,fever,"Old English f言for, from Latin febris; reinforced in Middle English by Old French fievre, also from febris.",2
3881,fiddler,"Old English fithelere, from fithele (see fiddle).",2
3899,filibuster,"Late 18th century: from French flibustier, first applied to pirates who pillaged the Spanish colonies in the West Indies. In the mid 19th century (via Spanish filibustero), the term denoted American adventurers who incited revolution in several Latin American states, whence filibuster (sense 2 of the noun). The verb was used to describe tactics intended to sabotage US congressional proceedings, whence filibuster (sense 1 of the noun).",2
3900,filler,From Hungarian fill谷r.,2
3904,filmer,Early 20th century; earliest use found in Moving Picture World. From film + -er.,2
3908,filter,"Late Middle English (denoting a piece of felt): from French filtre, from medieval Latin filtrum ＆felt used as a filter＊, of West Germanic origin and related to felt.",2
3909,filterer,Late 18th century.,2
3914,financier,"Early 17th century: from French, from finance (see finance).",2
3920,finger,"Old English, of Germanic origin; related to Dutch vinger and German Finger.",2
3953,fisher,"Old English fiscere ＆fisherman＊, of Germanic origin; related to Dutch visser and German Fischer, also to fish.",2
3985,flapper,Late 19th century (originally in the sense ＆teenage girl＊): perhaps from the noun flap in the dialect sense ＆newly fledged wild duck or partridge＊ (or ＆woman of loose character＊).,2
4008,fletcher,"Middle English: from Old French flechier, from fleche ＆arrow＊.",2
4013,flicker,"Old English flicorian, flycerian ＆to flutter＊, probably of Germanic origin and related to Low German flickern and Dutch flikkeren.",2
4019,flitter,Late Middle English: frequentative of flit.,2
4020,flivver,Early 20th century: of unknown origin.,2
4029,floor,"Old English fl身r, of Germanic origin; related to Dutch vloer and German Flur.",2
4032,flor,"Late 19th century: from Spanish, literally ＆flower＊.",2
4033,flounder,"Late 16th century: perhaps a blend of founder and blunder, or perhaps symbolic, fl- frequently beginning words connected with swift or sudden movement.",2
4035,flower,"Middle English flour, from Old French flour, flor, from Latin flos, flor-. The original spelling was no longer in use by the late 17th century except in its specialized sense ＆ground grain＊ (see flour).",2
4045,fluorspar,"Late 18th century: from fluor ＆a flow, a mineral used as a flux, fluorspar＊ (from Latin fluor, from fluere ＆to flow＊) + spar.",2
4049,fluster,"Early 17th century (in the sense ＆make slightly drunk＊): perhaps of Scandinavian origin and related to Icelandic flaustra ＆hurry, bustle＊.",2
4051,flutter,"Old English floterian, flotorian, a frequentative form related to fleet.",2
4063,fodder,"Old English f身dor, of Germanic origin; related to Dutch voeder and German Futter, also to food.",2
4073,foliar,"Late 19th century: from modern Latin foliaris, from Latin folium ＆leaf＊.",2
4094,footer,"Mid 18th century: variant of obsolete foutre ＆valueless thing, contemptible person＊, from Old French.",2
4100,for,"Old English, probably a reduction of a Germanic preposition meaning ＆before＊ (in place or time); related to German f邦r, also to fore.",2
4102,foraminifer,"Mid 19th century: from Latin foramen, foramin- (see foramen) + -fer ＆bearing＊ (from ferre ＆to bear＊).",2
4103,forbear,"Old English forberan (see for-, bear). The original senses were ＆endure, bear with＊, hence ＆endure the absence of, do without＊, also ＆control oneself＊, hence ＆refrain from＊ ( Middle English).",2
4112,forebear,"Late 15th century: from fore + bear, variant of obsolete beer ＆someone who exists＊ (from be + -er).",2
4122,forester,"Middle English: from Old French forestier, from forest (see forest).",2
4131,former,Middle English: from Old English forma (see foremost) + -er.,2
4155,founder,"Middle English: probably from Old French fondeur, from fondre (see found).",2
4170,foyer,"Late 18th century (denoting the centre of attention or activity): from French, ＆hearth, home＊, based on Latin focus ＆domestic hearth＊.",2
4182,frankfurter,From German Frankfurter Wurst ＆Frankfurt sausage＊.,2
4183,frater,"Middle English: from Old French fraitur, shortening of refreitor, from late Latin refectorium ＆refectory＊.",2
4196,freebooter,"Late 16th century: from Dutch vrijbuiter, from vrij ＆free＊ + buit ＆booty＊, + the noun suffix -er. Compare with filibuster.",2
4224,friar,"Middle English: from Old French frere, from Latin frater ＆brother＊.",2
4236,fritter,"Early 18th century: based on obsolete fitter ＆break into fragments, shred＊; perhaps related to German Fetzen ＆rag, scrap＊.",2
4249,frontier,"Late Middle English: from Old French frontiere, based on Latin frons, front- ＆front＊.",2
4254,fruiter,"Middle English (in the sense ＆fruit grower＊): from Old French fruitier, from fruit ＆fruit＊; in later use from fruit + -er. The current sense dates from the 19th century.",2
4255,fruiterer,Late Middle English: from fruiter + -er; the reason for the addition of the suffix is unclear.,2
4266,fuhrer,"From German F邦hrer ＆leader＊, part of the title F邦hrer und Reichskanzler ＆Leader and Chancellor of the Empire＊ assumed in 1934 by Adolf Hitler, Adolf.",2
4271,fuller,"Old English fullere, from Latin fullo, of unknown origin.",2
4273,fulmar,"Late 17th century: from Hebridean Norn dialect, from Old Norse f迆ll ＆stinking, foul＊ (because of its habit of regurgitating its stomach contents when disturbed) + m芍r ＆gull＊.",2
4276,functor,"1930s: from function, on the pattern of words such as factor.",2
4281,funicular,Mid 17th century (in the sense ＆of or like a cord or thread＊): from Latin funiculus (diminutive of funis ＆rope＊) + -ar.,2
4294,furrier,"Middle English: from Old French forreor, from forrer ＆to line, sheathe＊ (see fur). The change in the ending in the 16th century was due to association with -ier.",2
4300,fusilier,"Late 17th century: from French, from fusil (see fusil).",2
4318,gaffer,Late 16th century (in gaffer (sense 3 of the noun)): probably a contraction of godfather; compare with gammer.,2
4324,gaiter,"Early 18th century: from French gu那tre, probably of Germanic origin and related to wrist.",2
4341,gambier,"Early 19th century: from Malay gambir, the name of the plant.",2
4356,gander,"Old English gandra, of Germanic origin; related to Dutch gander, also to gannet.",2
4362,ganister,Early 19th century: of unknown origin.,2
4366,gar,Mid 18th century: abbreviation.,2
4369,gardener,"Middle English: from Old French gardinier, from gardin (see garden).",2
4374,garter,"Middle English: from Old French gartier, from garet ＆bend of the knee, calf of the leg＊, probably of Celtic origin.",2
4380,gasifier,Mid 19th century; earliest use found in Journal of the Society of Arts. From gasify + -er.,2
4382,gasometer,"Late 18th century (in the sense ＆container for holding or measuring a gas＊): from French gazom豕tre, from gaz ＆gas＊ + -m豕tre ＆(instrument) measuring＊.",2
4388,gastarbeiter,"German, from Gast ＆guest＊ + Arbeiter ＆worker＊.",2
4394,gather,"Old English gaderian, of West Germanic origin; related to Dutch gaderen, also to together.",2
4396,gator,Mid 19th century: shortened form.,2
4401,gauleiter,"1930s: German, from Gau ＆administrative district＊ + Leiter ＆leader＊.",2
4418,gazar,"From French, from gaze (see gauze).",2
4422,gazetteer,"Early 17th century (in the sense ＆journalist＊): via French from Italian gazzettiere, from gazzetta (see gazette). The current sense comes from a late 17th-century gazetteer called The Gazetteer&#39;s: or, Newsman&#39;s Interpreter: Being a Geographical Index.",2
4424,gear,"Middle English: of Scandinavian origin; compare with Old Norse gervi. Early senses expressed the general meaning ＆equipment or apparatus＊, later ＆mechanism＊: hence gear (sense 1 of the noun) (early 19th century).",2
4430,geezer,Late 19th century: representing a dialect pronunciation of earlier guiser ＆mummer＊.,2
4448,gender,"Late Middle English: from Old French gendre (modern genre), based on Latin genus ＆birth, family, nation＊. The earliest meanings were ＆kind, sort, genus＊ and ＆type or class of noun, etc.＊ (which was also a sense of Latin genus).",2
4456,genever,"Early 18th century: from Dutch, from Old French genevre, from an alteration of Latin juniperus (gin being flavoured with juniper berries). The variant spelling is due to association with Geneva.",2
4457,genitor,"Late Middle English (in the sense ＆father＊): from Old French geniteur or Latin genitor, from the root of gignere ＆beget＊. The current sense dates from the mid 20th century.",2
4468,geometer,"Late Middle English: from late Latin geometra, based on Greek ge身metr言s, from g言 ＆earth＊ + metr言s ＆measurer＊.",2
4475,germander,"Late Middle English: from medieval Latin germandra, based on Greek khamaidrus, literally ＆ground oak＊, from khamai ＆on the ground＊ + drus ＆oak＊ (because the leaves of some species were thought to resemble those of the oak).",2
4476,gerrymander,"Early 19th century: from the name of Governor Elbridge Gerry of Massachusetts + salamander, from the supposed similarity between a salamander and the shape of a new voting district on a map drawn when he was in office (1812), the creation of which was felt to favour his party; the map (with claws, wings, and fangs added) was published in the Boston Weekly Messenger, with the title The Gerry-Mander.",2
4488,gewurztraminer,"German, from Gew邦rz ＆spice＊ + Traminer.",2
4490,geyser,"Late 18th century: from Icelandic Geysir, the name of a particular spring in Iceland; related to geysa ＆to gush＊.",2
4508,gibber,Early 17th century: imitative.,2
4523,gillyflower,"Middle English gilofre (in the sense ＆clove＊), from Old French gilofre, girofle, via medieval Latin from Greek karuophullon (from karuon ＆nut＊ + phullon ＆leaf＊). The ending was altered by association with flower, but gilliver survived in dialect.",2
4530,gimmer,"Late Middle English: from Old Norse gymbr, of unknown ultimate origin.",2
4532,ginger,"Late Old English gingifer, conflated in Middle English with Old French gingimbre, from medieval Latin gingiber, from Greek zingiberis, from Pali si?givera, of Dravidian origin.",2
4537,girder,"Early 17th century: from gird in the archaic sense ＆brace, strengthen＊.",2
4548,glacier,"Mid 18th century: from French, from glace ＆ice＊, based on Latin glacies.",2
4549,gladiator,"Late Middle English: from Latin, from gladius ＆sword＊.",2
4584,glimmer,Late Middle English: probably of Scandinavian origin; related to Swedish glimra and Danish glimre.,2
4586,glister,Late Middle English: probably from Middle Low German glistern or Middle Dutch glisteren.,2
4587,glitter,Late Middle English: from Old Norse glitra.,2
4597,glossator,"Late Middle English: from medieval Latin, from glossare, from Latin glossa (see gloss).",2
4604,glower,"Late 15th century: perhaps a Scots variant of synonymous dialect glore, or from obsolete glow ＆to stare＊, both possibly of Scandinavian origin.",2
4611,goaler,Late 19th century; earliest use found in Evening News (London). From goal + -er.,2
4623,goatsucker,Early 17th century: so named because the bird was thought to suck goats&#39; udders.,2
4624,gobar,Hindi.,2
4643,gofer,1960s: from go for (i.e. go and fetch).,2
4671,gomer,"1960s: origin uncertain; sense 1 perhaps from Gomer Pyle, a US television character portrayed as an ignorant hillbilly; sense 2 perhaps an acronym from get out of my emergency room.",2
4674,gondolier,"Early 17th century: via French from Italian gondoliere, from gondola (see gondola).",2
4679,goniometer,"Mid 18th century: from French goniom豕tre, from Greek g身nia ＆angle＊ + French -m豕tre ＆(instrument) measuring＊.",2
4682,goober,"Late 19th century: from an earlier sense ＆peanut＊, from Kikongo nguba.",2
4689,goosander,Early 17th century: probably from goose + -ander as in dialect bergander ＆shelduck＊ (the colouring of the male goosander resembling that of the shelduck).,2
4691,gopher,Late 18th century: perhaps from Canadian French gaufre ＆honeycomb＊ (because the gopher ＆honeycombs＊ the ground with its burrows).,2
4703,gossamer,"Middle English: apparently from goose + summer, perhaps from the time of year around St Martin&#39;s summer, i.e. early November, when geese were eaten (gossamer being common then).",2
4720,governor,"Middle English: from Old French governeour, from Latin gubernator, from gubernare (see govern).",2
4740,grammar,"Late Middle English: from Old French gramaire, via Latin from Greek grammatik言 (tekhn言) ＆(art) of letters＊, from gramma, grammat- ＆letter of the alphabet, thing written＊.",2
4774,grazier,Middle English: from grass + -ier.,2
4782,greener,"Late 19th century: named after William Greener (1806每69) or his son William W. Greener, gunsmiths and authors.",2
4793,grenadier,"Late 17th century: from French, from grenade (see grenade).",2
4799,gricer,1960s: origin uncertain; perhaps a humorous representation of an upper-class pronunciation of grouser ＆grouse-shooter＊.,2
4818,grocer,"Middle English (originally ＆a person who sold things in the gross＊ (i.e. in large quantities)): from Old French grossier, from medieval Latin grossarius, from late Latin grossus ＆gross＊.",2
4836,grouper,"Early 17th century: from Portuguese garoupa, probably from a local term in South America.",2
4861,guar,Late 19th century: from Hindi gu芋r.,2
4877,guilder,Alteration of Dutch gulden (see gulden).,2
4880,guiser,"Late 15th century: from the archaic verb guise ＆dress fantastically＊, from the noun guise.",2
4881,guitar,"Early 17th century: from Spanish guitarra (partly via French), from Greek kithara, denoting an instrument similar to the lyre.",2
4897,gunter,Late 18th century: named after E. Gunter (see Gunter&#39;s chain).,2
4907,gutter,"Middle English: from Old French gotiere, from Latin gutta ＆a drop＊; the verb dates from late Middle English, originally meaning ＆cut grooves in＊ and later (early 18th century) used of a candle which melts rapidly because it has become channelled on one side.",2
4927,haar,"Late 17th century: perhaps from Old Norse h芍rr ＆hoar, hoary＊.",2
4933,haberdasher,"Middle English: probably based on Anglo-Norman French hapertas, perhaps the name of a fabric, of unknown origin. In early use the term denoted a dealer in a variety of household goods, later also specifically a hatter. Current senses date from the early 17th century.",2
4935,hackbutter,Early 16th century. Apparently from hackbut (although this is first attested slightly later) + -er.,2
4937,hackster,"Late 16th century; earliest use found in Edward Hake (fl. 1564每1604), lawyer and satirist. From hack + -ster.",2
4968,halberdier,"Early 16th century: from French hallebardier, from hallebarde (see halberd).",2
4969,haler,"From Czech hal谷?, from Middle High German haller, from Schw?bisch Hall, a town in Germany where coins were minted.",2
4978,halter,"Old English h?lftre, of Germanic origin, meaning ＆something to hold things by＊; related to German Halfter, also to helve.",2
4980,hamburger,"Late 19th century (originally US): from German, from Hamburg.",2
4983,hammer,"Old English hamor, hamer, of Germanic origin: related to Dutch hamer, German Hammer, and Old Norse hamarr ＆rock＊. The original sense was probably ＆stone tool＊.",2
4987,hamper,"Middle English (denoting any large case or casket): from Anglo-Norman French hanaper ＆case for a goblet＊, from Old French hanap ＆goblet＊, of Germanic origin.",2
4990,hamster,"Early 17th century: from German, from Old High German hamustro ＆corn weevil＊.",2
4993,hander,Late 17th century; earliest use found in The London Gazette. From hand + -er.,2
5001,handshaker,"Mid 19th century; earliest use found in Harriet Martineau (1802每1876), writer and journalist. From hand + shaker, after to shake hands.",2
5005,handworker,"Late 15th century; earliest use found in Table Prouffytable Lernynge. From hand + worker, perhaps after Middle Dutch hantwerker (Dutch handwerker).",2
5008,hangar,Late 17th century (in the sense ＆shelter＊): from French; probably from Germanic bases meaning ＆hamlet＊ and ＆enclosure＊.,2
5010,hanger,"Old English hangra, from hangian ＆hang＊.",2
5014,hanker,Early 17th century: probably related to hang; compare with Dutch hunkeren.,2
5023,harbinger,"Middle English: from Old French herbergere, from herbergier ＆provide lodging for＊, from herberge ＆lodging＊, from Old Saxon heriberga ＆shelter for an army, lodging＊ (from heri ＆army＊ + a Germanic base meaning ＆fortified place＊), related to harbour. The term originally denoted a person who provided lodging, later one who went ahead to find lodgings for an army or for a nobleman and his retinue, hence, a herald (mid 16th century).",2
5028,hardanger,"Mid 19th century (in an earlier sense). From Hardanger, the name of a district in western Norway, where the violin and embroidery were originally made.",2
5044,harrier,"Late Middle English hayrer, from hare + -er. The spelling change was due to association with harrier.",2
5059,hatcher,"Mid 16th century; earliest use found in Roger Hutchinson (d. 1555), religious writer. From hatch + -er.",2
5062,hatmaker,Late Middle English. From hat + maker.,2
5071,haver,Early 18th century: of unknown origin.,2
5076,hawker,Early 16th century: probably from Low German or Dutch and related to huckster.,2
5080,hawser,"Middle English: from Anglo-Norman French haucer, from Old French haucier ＆to hoist＊, based on Latin altus ＆high＊.",2
5088,hazer,Mid 19th century: from haze + -er.,2
5121,heather,"Old English hadre, hedre (recorded in place names), of unknown origin. The word was chiefly Scots until the 16th century; the change in the first syllable in the 18th century was due to association with heath.",2
5143,heifer,"Old English heahfore, of unknown origin.",2
5157,heldentenor,"1920s: German, literally ＆hero tenor＊.",2
5161,helicobacter,"1980s. From scientific Latin Helicobacter, genus name from ancient Greek ?竹牝百羊- + -bacter.",2
5163,helicopter,"Late 19th century: from French h谷licopt豕re, from Greek helix ＆spiral＊ + pteron ＆wing＊.",2
5166,helldiver,"Mid 19th century; earliest use found in Washington Irving (1783每1859), author.",2
5168,heller,"From German Heller, earlier haller (see haler).",2
