,word,detail,code
3244,drumtower,not a word,-1
3245,drumulator,not a word,-1
3246,drunker,not a word,-1
3247,dryer,Middle English (in the sense ‘person who dries’): from the verb dry + -er.,2
3248,drysalter,not a word,-1
3249,dshcher,not a word,-1
3250,dubar,not a word,-1
3251,dubber,not a word,-1
3252,dubler,not a word,-1
3253,dubliner,not a word,-1
3254,dubmaster,not a word,-1
3255,ducar,not a word,-1
3256,ducker,duck,1
3257,dudder,"Mid 18th century; earliest use found in Whitehall Evening Post. From dud + -er&lt;br&gt;mid 17th century; earliest use found in William Rowley (?1585–1626), actor and playwright. Apparently a variant of didder.",2
3258,duemmler,not a word,-1
3259,duergar,"Mid 18th century; earliest use found in Thomas Warton (1728–1790), poet and historian. From Old Icelandic dvergar, plural of dvergr dwarf.",2
3260,duffer,"Mid 19th century: from Scots dowfart ‘stupid person’, from douf ‘spiritless’.",2
3261,duiker,"Late 18th century: from South African Dutch, from Dutch, literally ‘diver’, from the antelope&#39;s habit of plunging through bushes when pursued; related to duck.",2
3262,duiser,not a word,-1
3263,duisker,not a word,-1
3264,duker,not a word,-1
3265,dulcimer,"Late 15th century: from Old French doulcemer, probably from Latin dulce melos ‘sweet melody’.",2
3266,dulciter,not a word,-1
3267,dumbwaiter,not a word,-1
3268,dumper,other,0
3269,dumpster,"1930s: originally Dempster Dumpster, trade name (based on dump) given by the American manufacturers, Dempster Brothers of Knoxville, Tennessee.",2
3270,dunalister,not a word,-1
3271,dunker,dunk,1
3272,dunkler,not a word,-1
3273,dunnaker,not a word,-1
3274,dunner,not a word,-1
3275,dunnottar,not a word,-1
3276,dunottar,not a word,-1
3277,dunoyer,not a word,-1
3278,duntaylor,not a word,-1
3279,dunter,not a word,-1
3280,duplantier,not a word,-1
3281,duplicator,other,0
3282,durbar,"Urdu, from Persian darbār ‘court’.",2
3283,duregar,not a word,-1
3284,durenberger,not a word,-1
3285,durer,not a word,-1
3286,durhamer,not a word,-1
3287,durlacher,not a word,-1
3288,dustbuster,not a word,-1
3289,dustcover,not a word,-1
3290,duster,other,0
3291,dutar,not a word,-1
3292,dutter,not a word,-1
3293,duvivier,not a word,-1
3294,duwaydar,not a word,-1
3295,dvor,not a word,-1
3296,dweller,other,0
3297,dwergar,not a word,-1
3298,dwor,not a word,-1
3299,dxpeditioner,not a word,-1
3300,dybkjaer,not a word,-1
3301,dycer,not a word,-1
3302,dyemaker,not a word,-1
3303,dyer,other,0
3304,dyker,not a word,-1
3305,dymer,not a word,-1
3306,dynamometer,"Early 19th century: from French dynamomètre, from Greek dunamis ‘power’ + French -mètre ‘(instrument) measuring’.",2
3307,dynastar,not a word,-1
3308,dynevor,not a word,-1
3309,dysinger,not a word,-1
3310,dyver,not a word,-1
3311,dzhungar,not a word,-1
3312,eachother,not a word,-1
3313,eadgar,not a word,-1
3314,eadmer,not a word,-1
3315,eadwacer,not a word,-1
3316,eagar,not a word,-1
3317,eaker,not a word,-1
3318,ear,"Old English ēare, of Germanic origin; related to Dutch oor and German Ohr, from an Indo-European root shared by Latin auris and Greek ous.",2
3319,eariler,not a word,-1
3320,earlier,not a word,-1
3321,earlyriser,not a word,-1
3322,earner,other,0
3323,earspeaker,not a word,-1
3324,earthmover,not a word,-1
3325,earthshrinker,not a word,-1
3326,earthstar,other,0
3327,earthwear,not a word,-1
3328,earwaker,not a word,-1
3329,eastender,not a word,-1
3330,easter,"Old English ēastre; of Germanic origin and related to German Ostern and east; perhaps from Ēastre, the name of a goddess associated with spring.",2
3331,easterner,other,0
3332,eastnor,not a word,-1
3333,easyreader,not a word,-1
3334,eater,other,0
3335,eavesdropper,eavesdrop,1
3336,ebeneezer,not a word,-1
3337,ebenezer,not a word,-1
3338,eberneezer,not a word,-1
3339,ebertor,not a word,-1
3340,ebmeier,not a word,-1
3341,ebner,not a word,-1
3342,ebonezer,not a word,-1
3343,ebor,not a word,-1
3344,echolocator,not a word,-1
3345,echosounder,not a word,-1
3346,ecolar,not a word,-1
3347,ecomaster,not a word,-1
3348,ecostar,not a word,-1
3349,ecover,not a word,-1
3350,ecowater,not a word,-1
3351,ecuanor,not a word,-1
3352,ecuyer,not a word,-1
3353,edelmaier,not a word,-1
3354,edensor,not a word,-1
3355,eder,not a word,-1
3356,edger,edge,1
3357,edinvar,not a word,-1
3358,edithatcher,not a word,-1
3359,editor,"Mid 17th century: from Latin, ‘producer (of games), publisher’, from edit- ‘produced, put out’, from the verb edere.",2
3360,edlinger,not a word,-1
3361,educator,other,0
3362,edutainer,not a word,-1
3363,eeer,not a word,-1
3364,eekelaar,not a word,-1
3365,eelavar,not a word,-1
3366,effector,other,0
3367,effer,"1960s; earliest use found in Alan Sillitoe (1928–2010), novelist. From eff + -er.",2
3368,effrayer,not a word,-1
3369,efter,not a word,-1
3370,egeler,not a word,-1
3371,egenhofer,not a word,-1
3372,eger,not a word,-1
3373,eggar,Early 18th century: probably from egg (from the shape of the caterpillar&#39;s cocoon) + -er.,2
3374,eggburger,not a word,-1
3375,egglayer,not a word,-1
3376,eggler,not a word,-1
3377,egler,not a word,-1
3378,egner,not a word,-1
3379,egor,not a word,-1
3380,ehrenberger,not a word,-1
3381,eichelberger,not a word,-1
3382,eichelbergher,not a word,-1
3383,eider,"Late 17th century: from Icelandic æthur, from Old Norse æthr.",2
3384,eidetiker,not a word,-1
3385,eigenvector,other,0
3386,eighter,not a word,-1
3387,eigler,not a word,-1
3388,eiker,not a word,-1
3389,eikmeyer,not a word,-1
3390,eimear,not a word,-1
3391,eimer,not a word,-1
3392,einar,not a word,-1
3393,eisenhammer,not a word,-1
3394,eiser,not a word,-1
3395,eisler,not a word,-1
3396,eisner,not a word,-1
3397,either,"Old English ǣgther, contracted form of ǣg(e)hwæther, of Germanic origin; ultimately related to aye and whether.",2
3398,eivver,not a word,-1
3399,ejaculator,other,0
3400,ejector,other,0
3401,ejner,not a word,-1
3402,ekor,not a word,-1
3403,elabor,not a word,-1
3404,elander,not a word,-1
3405,elanor,not a word,-1
3406,elastomer,1930s: from elastic + -mer.,2
3407,elatior,not a word,-1
3408,eldar,not a word,-1
3409,elder,"Old English ieldra, eldra, of Germanic origin; related to German älter, also to eld and old.",2
3410,eldercar,not a word,-1
3411,elderflower,other,0
3412,eleazar,not a word,-1
3413,electioneer,other,0
3414,elector,other,0
3415,electroblotter,not a word,-1
3416,electrocompositor,not a word,-1
3417,electrodynamometer,other,0
3418,electrolyser,electrolyse,1
3419,electrometer,other,0
3420,electromotor,"Early 19th century. From electro- + motor, after French électromoteur.",2
3421,electroreceptor,electroreception,1
3422,elementar,not a word,-1
3423,eleonor,not a word,-1
3424,elevator,"Mid 17th century (denoting a muscle): modern Latin, from Latin elevare ‘raise’; in later use directly from elevate.",2
3425,elger,not a word,-1
3426,eliator,not a word,-1
3427,elicitor,elicit,1
3428,eliger,not a word,-1
3429,eliminator,other,0
3430,elinor,not a word,-1
3431,elleanor,not a word,-1
3432,ellenberger,not a word,-1
3433,eller,not a word,-1
3434,ellerdor,not a word,-1
3435,ellinor,not a word,-1
3436,ellister,not a word,-1
3437,elmar,not a word,-1
3438,elmer,not a word,-1
3439,eloesser,not a word,-1
3440,elofanerror,not a word,-1
3441,elsaghier,not a word,-1
3442,elsasser,not a word,-1
3443,elsecar,not a word,-1
3444,elsener,not a word,-1
3445,elsevier,not a word,-1
3446,elsker,not a word,-1
3447,elsner,not a word,-1
3448,elstar,not a word,-1
3449,elster,1930s: the name of a tributary of the River Elbe in Germany.,2
3450,elthor,not a word,-1
3451,elver,"Mid 17th century: variant of dialect eel-fare ‘the passage of young eels up a river’, also ‘a brood of young eels’, from eel + fare in its original sense ‘a journey’.",2
3452,emancipator,other,0
3453,embaixador,not a word,-1
3454,embalmer,embalm,1
3455,embassador,not a word,-1
3456,ember,"Old English ǣmyrge, of Germanic origin; related to Old High German eimuria ‘pyre’, Danish emmer, Swedish mörja ‘embers’. The b was added in English for ease of pronunciation.",2
3457,embezzler,embezzle,1
3458,embitter,other,0
3459,embleer,not a word,-1
3460,embraer,not a word,-1
3461,embroider,"Late Middle English: from Anglo-Norman French enbrouder, from en- ‘in, on’ + Old French brouder, broisder ‘decorate with embroidery’, of Germanic origin.",2
3462,embroiderer,embroider,1
3463,emcer,not a word,-1
3464,emitter,other,0
3465,emler,not a word,-1
3466,emmentaler,not a word,-1
3467,emminster,not a word,-1
3468,emor,not a word,-1
3469,emperor,"Middle English (especially representing the title given to the head of the Roman Empire): from Old French emperere, from Latin imperator ‘military commander’, from imperare ‘to command’, from in- ‘towards’ + parare ‘prepare, contrive’.",2
3470,emphasiser,not a word,-1
3471,employer,other,0
3472,emporer,not a word,-1
3473,empower,other,0
3474,emptor,"Late 19th century: Latin, from emere ‘to buy’.",2
3475,emser,not a word,-1
3476,emstar,not a word,-1
3477,emulator,emulate,1
3478,emulsifier,other,0
3479,enabler,other,0
3480,enactor,enact,1
3481,enameller,enamel,1
3482,enangar,not a word,-1
3483,enantiomer,1930s: from Greek enantios ‘opposite’ + -mer.,2
3484,enator,not a word,-1
3485,encapsulator,not a word,-1
3486,enchanter,other,0
3487,encloser,not a word,-1
3488,encoder,encode,1
3489,encounter,"Middle English (in the senses ‘meet as an adversary’ and ‘a meeting of adversaries’; formerly also as incounter): from Old French encontrer (verb), encontre (noun), based on Latin in- ‘in’ + contra ‘against’.",2
3490,encourager,encourage,1
3491,encoutner,not a word,-1
3492,encruster,not a word,-1
3493,encryptor,not a word,-1
3494,encumber,"Middle English (in the sense ‘cause trouble to, entangle’; formerly also as incumber): from Old French encombrer ‘block up’, from en- ‘in’ + combre ‘river barrage’.",2
3495,encumbrancer,not a word,-1
3496,endear,other,0
3497,endeavor,not a word,-1
3498,ender,not a word,-1
3499,endevor,not a word,-1
3500,endmember,other,0
3501,endmoor,not a word,-1
3502,endor,not a word,-1
3503,endorser,endorse,1
3504,endpaper,other,0
3505,endurer,not a word,-1
3506,enefer,not a word,-1
3507,energiser,not a word,-1
3508,energizer,energize,1
3509,enerhodar,not a word,-1
3510,enfer,not a word,-1
3511,enforcer,other,0
3512,engager,not a word,-1
3513,engelberger,not a word,-1
3514,engender,"Middle English (formerly also as ingender): from Old French engendrer, from Latin ingenerare, from in- ‘in’ + generare ‘beget’ (see generate).",2
3515,engineer,"Middle English (denoting a designer and constructor of fortifications and weapons; formerly also as ingineer): in early use from Old French engigneor, from medieval Latin ingeniator, from ingeniare ‘contrive, devise’, from Latin ingenium (see engine); in later use from French ingénieur or Italian ingegnere, also based on Latin ingenium, with the ending influenced by -eer.",2
3516,engler,not a word,-1
3517,englisher,"Mid 17th century. Partly from English + -er, and partly from English + -er.",2
3518,engraver,engrave,1
3519,engrosser,not a word,-1
3520,enhancer,other,0
3521,enjoyer,enjoy,1
3522,enlarger,other,0
3523,enlightener,enlighten,1
3524,enlister,enlist,1
3525,enlivener,enliven,1
3526,ennumerator,not a word,-1
3527,enquirer,enquire,1
3528,enricher,not a word,-1
3529,ensor,not a word,-1
3530,entelnor,not a word,-1
3531,enterer,not a word,-1
3532,entertainer,other,0
3533,enticer,entice,1
3534,enumerator,other,0
3535,enver,not a word,-1
3536,envirocor,not a word,-1
3537,envsfifor,not a word,-1
3538,enzensberger,not a word,-1
3539,eoraptor,not a word,-1
3540,epater,French.,2
3541,ephor,"From Greek ephoros ‘overseer’, from epi ‘above’ + the base of horan ‘see’.",2
3542,epilator,other,0
3543,epitomator,not a word,-1
3544,epitomizer,not a word,-1
3545,equador,not a word,-1
3546,equaliser,not a word,-1
3547,equalister,not a word,-1
3548,equalizer,other,0
3549,equator,"Late Middle English: from medieval Latin aequator, in the phrase circulus aequator diei et noctis ‘circle equalizing day and night’, from Latin aequare ‘make equal’ (see equate).",2
3550,equitor,not a word,-1
3551,equivocator,other,0
3552,eradicator,eradicate,1
3553,eraser,other,0
3554,erdener,not a word,-1
3555,erdinger,not a word,-1
3556,erebor,not a word,-1
3557,erector,other,0
3558,ergometer,other,0
3559,erkenntnisgewinnender,not a word,-1
3560,erlenmeyer,not a word,-1
3561,ermler,not a word,-1
3562,ernesider,not a word,-1
3563,ernsberger,not a word,-1
3564,eror,not a word,-1
3565,error,"Middle English: via Old French from Latin error, from errare ‘to stray, err’.",2
3566,ershler,not a word,-1
3567,erster,not a word,-1
3568,esber,not a word,-1
3569,escalator,"Early 20th century (originally US, as a trade name): from escalade ‘climb a wall by ladder’ (from escalade), on the pattern of elevator.",2
3570,escaper,escape,1
3571,eschar,"Late Middle English: from French eschare or late Latin eschara ‘scar or scab’, from Greek (see also scar).",2
3572,escheator,not a word,-1
3573,escher,not a word,-1
3574,eschweiler,not a word,-1
3575,escobar,not a word,-1
3576,escovar,not a word,-1
3577,escritor,not a word,-1
3578,esker,Mid 19th century: from Irish eiscir.,2
3579,esler,not a word,-1
3580,espalier,"Mid 17th century: from French, from Italian spalliera, from spalla ‘shoulder’, from Latin spatula (see spatula), in late Latin ‘shoulder blade’.",2
3581,esporter,not a word,-1
3582,espouser,espouse,1
3583,esser,not a word,-1
3584,establisher,establish,1
3585,estar,not a word,-1
3586,ester,"Mid 19th century: from German, probably from a blend of Essig ‘vinegar’ and Äther ‘ether’.",2
3587,esther,not a word,-1
3588,estier,not a word,-1
3589,estimator,other,0
3590,estler,not a word,-1
3591,estover,not a word,-1
3592,estuar,not a word,-1
3593,etcher,etch,1
3594,ether,"Late Middle English: from Old French, or via Latin from Greek aithēr ‘upper air’, from the base of aithein ‘burn, shine’. Originally the word denoted a substance believed to occupy space beyond the sphere of the moon. ether (sense 3) arose in the mid 17th century and ether (sense 1) in the mid 18th century.",2
3595,ethercoupler,not a word,-1
3596,ethnographer,ethnography,1
3597,etibar,not a word,-1
3598,etrier,1950s: from French étrier ‘stirrup’.,2
3599,euander,not a word,-1
3600,eueliner,not a word,-1
3601,euenor,not a word,-1
3602,euer,not a word,-1
3603,euler,not a word,-1
3604,eupator,not a word,-1
3605,eurobanker,not a word,-1
3606,eurobar,not a word,-1
3607,eurobarometer,not a word,-1
3608,eurocover,not a word,-1
3609,eurocumber,not a word,-1
3610,eurodisaster,not a word,-1
3611,eurodollar,not a word,-1
3612,eurofighter,not a word,-1
3613,euromerger,not a word,-1
3614,euromonitor,not a word,-1
3615,europajugendsieger,not a word,-1
3616,europaper,not a word,-1
3617,europcar,not a word,-1
3618,europeanizer,not a word,-1
3619,europhor,not a word,-1
3620,europointer,not a word,-1
3621,eurostar,not a word,-1
3622,evader,evade,1
3623,evaluator,evaluate,1
3624,evander,not a word,-1
3625,evangeliar,not a word,-1
3626,evaporator,evaporate,1
3627,eveningwear,not a word,-1
3628,eventer,"1970s: from event, in three-day event (see eventing).",2
3629,ever,"Old English ǣfre, of unknown origin.",2
3630,everlor,not a word,-1
3631,evichstar,not a word,-1
3632,evildoer,other,0
3633,evocator,not a word,-1
3634,evoker,evoke,1
3635,ewer,"Late Middle English: from Anglo-Norman French, variant of Old French aiguiere, based on Latin aquarius ‘of water’, from aqua ‘water’.",2
3636,ewiger,not a word,-1
3637,exaggerator,exaggerate,1
3638,examinator,"Late 15th century; earliest use found in William Caxton (1415x24–1492), printer, merchant, and diplomat. From post-classical Latin examinator investigator, explorer (early 3rd cent. in Tertullian), judge, academic examiner, assayer from classical Latin exāmināt-, past participial stem of exāmināre + -or.",2
3639,examiner,other,0
3640,exar,not a word,-1
3641,exboxer,not a word,-1
3642,excaliber,not a word,-1
3643,excavator,other,0
3644,excelerator,not a word,-1
3645,excelsior,"Late 18th century (as an exclamation): from Latin, comparative of excelsus, from ex- ‘out, beyond’ + celsus ‘lofty’.",2
3646,exchanger,exchange,1
3647,exchequer,"Middle English: from Old French eschequier, from medieval Latin scaccarium ‘chessboard’, from scaccus (see check). The original sense was ‘chessboard’. Current senses derive from the Norman department of state dealing with the royal revenues, named Exchequer from the chequered tablecloth on which accounts were kept by means of counters. The spelling was influenced by Latin ex- ‘out’ (see ex). Compare with chequer.",2
3648,excimer,1960s: blend of excited and dimer.,2
3649,exciter,other,0
3650,excluder,exclude,1
3651,excruciator,not a word,-1
3652,executinor,not a word,-1
3653,executioner,other,0
3654,executor,"Middle English: via Anglo-Norman French from Latin execut- ‘carried out’, from exsequi (see execute).",2
3655,exemplar,"Late Middle English: from Old French exemplaire, from late Latin exemplarium, from Latin exemplum ‘sample, imitation’ (see example).",2
3656,exemplifier,Mid 16th century (in an earlier sense). From exemplify + -er.,2
3657,exerciser,other,0
3658,exfoliator,exfoliate,1
3659,exhauster,exhaust,1
3660,exhibitioner,other,0
3661,exhibitor,other,0
3662,exhilarator,not a word,-1
3663,exhorter,exhort,1
3664,exminster,not a word,-1
3665,exner,not a word,-1
3666,exoner,not a word,-1
3667,exor,other,0
3668,expander,expand,1
3669,expartner,not a word,-1
3670,expawnbroker,not a word,-1
3671,expediter,expedite,1
3672,expeditor,not a word,-1
3673,experiencer,experience,1
3674,experimenter,other,0
3675,explainer,other,0
3676,explanationfor,not a word,-1
3677,exploder,explode,1
3678,exploiter,exploit,1
3679,explorer,other,0
3680,exporter,other,0
3681,exposer,expose,1
3682,expositor,"Middle English: via Old French or late Latin, from Latin exposit- ‘exposed, explained’, from exponere (see expound).",2
3683,expounder,expound,1
3684,expresser,not a word,-1
3685,expressor,not a word,-1
3686,expropriator,expropriate,1
3687,exsmoker,not a word,-1
3688,extemporizer,not a word,-1
3689,extender,other,0
3690,extensor,"Early 18th century: from late Latin, from extens- ‘stretched out’, from the verb extendere (see extend).",2
3691,exter,not a word,-1
3692,exterior,"Early 16th century: from Latin, comparative of exter ‘outer’.",2
3693,exterminator,other,0
3694,extinguisher,other,0
3695,extortioner,extortion,1
3696,extracter,not a word,-1
3697,extractor,other,0
3698,extraor,not a word,-1
3699,extruder,not a word,-1
3700,eyar,not a word,-1
3701,eyeballer,not a word,-1
3702,eyecatcher,not a word,-1
3703,eyeliner,other,0
3704,eyelizer,not a word,-1
3705,eyer,"Early 17th century; earliest use found in Randle Cotgrave (fl. 1587–?1630), lexicographer. From eye + -er.",2
3706,eyesilmar,not a word,-1
3707,eyewear,other,0
3708,eyler,not a word,-1
3709,eysner,not a word,-1
3710,ezer,not a word,-1
3711,faber,not a word,-1
3712,fabricator,fabricate,1
3713,facer,other,0
3714,faceworker,other,0
3715,facilitator,other,0
3716,faconnier,not a word,-1
3717,facstar,not a word,-1
3718,facter,not a word,-1
3719,factfinder,fact-finding,1
3720,factor,"Late Middle English (meaning ‘doer’, also in the Scots sense ‘agent’): from French facteur or Latin factor, from fact- ‘done’, from the verb facere.",2
3721,fader,other,0
3722,fadmoor,not a word,-1
3723,fahrner,not a word,-1
3724,failover,other,0
3725,fainter,not a word,-1
3726,fairmainer,not a word,-1
3727,fairminer,not a word,-1
3728,fairstar,not a word,-1
3729,fairweather,not a word,-1
3730,faither,not a word,-1
3731,faker,other,0
3732,fakhar,not a word,-1
3733,falconer,"Late Middle English: from Old French fauconier, from faucon (see falcon).",2
3734,falkener,not a word,-1
3735,falkiner,not a word,-1
3736,faller,other,0
3737,fallor,not a word,-1
3738,fallover,not a word,-1
3739,falmer,not a word,-1
3740,falsetter,not a word,-1
3741,falsifier,other,0
3742,falter,Late Middle English (in the senses ‘stammer’ and ‘stagger’): perhaps from the verb fold (which was occasionally used of the faltering of the legs or tongue) + -ter as in totter.,2
3743,famber,not a word,-1
3744,famer,not a word,-1
3745,familiar,"Middle English (in the sense ‘intimate’, ‘on a family footing’): from Old French familier, from Latin familiaris, from familia ‘household servants, family’, from famulus ‘servant’.",2
3746,familier,not a word,-1
3747,familyer,not a word,-1
3748,familymaker,not a word,-1
3749,fancher,not a word,-1
3750,fancier,other,0
3751,fanner,fan,1
3752,fansidar,not a word,-1
3753,fantasizer,other,0
3754,faragher,not a word,-1
3755,faraker,not a word,-1
3756,farber,not a word,-1
3757,farbrother,not a word,-1
3758,farder,not a word,-1
3759,farer,not a word,-1
3760,fargher,not a word,-1
3761,farker,not a word,-1
3762,farkhar,not a word,-1
3763,farmar,not a word,-1
3764,farmer,"Late Middle English: from Old French fermier, from medieval Latin firmarius, firmator, from firma (see farm). farmer (sense 1) originally denoted a bailiff or steward who farmed land on the owner&#39;s behalf, or a tenant farmer.",2
3765,farmholder,not a word,-1
3766,farmoor,not a word,-1
3767,farmworker,other,0
3768,farnlucher,not a word,-1
3769,farquar,not a word,-1
3770,farragher,not a word,-1
3771,farrar,not a word,-1
3772,farrier,"Mid 16th century: from Old French ferrier, from Latin ferrarius, from ferrum ‘iron, horseshoe’.",2
3773,farter,other,0
3774,farver,not a word,-1
3775,farvver,not a word,-1
3776,faserver,not a word,-1
3777,fashionwear,not a word,-1
3778,fassbaender,not a word,-1
3779,fassbinder,not a word,-1
3780,fastener,fasten,1
3781,fastfilter,not a word,-1
3782,father,"Old English fæder, of Germanic origin; related to Dutch vader and German Vater, from an Indo-European root shared by Latin pater and Greek patēr.",2
3783,fatherfucker,not a word,-1
3784,fattener,not a word,-1
3785,fatter,not a word,-1
3786,fattier,not a word,-1
3787,fauconnier,not a word,-1
3788,faulconer,not a word,-1
3789,faulhaber,not a word,-1
3790,faulknor,not a word,-1
3791,faulter,not a word,-1
3792,fauquier,not a word,-1
3793,fautrier,not a word,-1
3794,favager,not a word,-1
3795,favor,not a word,-1
3796,favourer,favour,1
3797,fawner,other,0
3798,faxfinder,not a word,-1
3799,faxgrabber,not a word,-1
3800,faylkner,not a word,-1
3801,fconsumer,not a word,-1
3802,fear,"Old English fǣr ‘calamity, danger’, fǣran ‘frighten’, also ‘revere’, of Germanic origin; related to Dutch gevaar and German Gefahr ‘danger’.",2
3803,fearmonger,fearmongering,1
3804,feaster,feast,1
3805,feather,"Old English fether, of Germanic origin; related to Dutch veer and German Feder, from an Indo-European root shared by Sanskrit patra ‘wing’, Latin penna ‘feather’, and Greek pteron, pterux ‘wing’.",2
3806,featherstar,not a word,-1
3807,feaver,not a word,-1
3808,febor,not a word,-1
3809,feder,not a word,-1
3810,federator,"Late 17th century; earliest use found in Isaac Chauncy (1632–1712), Independent minister. From federate + -or.",2
3811,feedbacker,not a word,-1
3812,feeder,other,0
3813,feederliner,not a word,-1
3814,feedwater,not a word,-1
3815,feegletscher,not a word,-1
3816,feeler,other,0
3817,feepayer,not a word,-1
3818,feetwarmer,not a word,-1
3819,feher,not a word,-1
3820,feiffer,not a word,-1
3821,feiner,not a word,-1
3822,feininger,not a word,-1
3823,feinner,not a word,-1
3824,feistier,not a word,-1
3825,fekter,not a word,-1
3826,felber,not a word,-1
3827,felder,not a word,-1
3828,feldsher,not a word,-1
3829,feldspar,"Mid 18th century: alteration of German Feldspat, Feldspath, from Feld ‘field’ + Spat, Spath ‘spar’ (see spar). The form felspar is by mistaken association with German Fels ‘rock’.",2
3830,feliciter,not a word,-1
3831,fellator,fellatio,1
3832,feller,other,0
3833,fellmonger,Mid16th century: from fell + -monger.,2
3834,fellwalker,not a word,-1
3835,felsenmeer,not a word,-1
3836,felser,not a word,-1
3837,felspar,not a word,-1
3838,feltmaker,not a word,-1
3839,fencer,fence,1
3840,fender,other,0
3841,feoffor,feoffment,1
3842,ferer,not a word,-1
3843,fermenter,other,0
3844,fermer,not a word,-1
3845,fermor,not a word,-1
3846,ferner,not a word,-1
3847,ferrar,not a word,-1
3848,ferrer,not a word,-1
3849,ferreter,ferret,1
3850,ferrier,not a word,-1
3851,ferrymaster,not a word,-1
3852,fertiliser,not a word,-1
3853,fertilizer,other,0
3854,fervor,not a word,-1
3855,festbier,not a word,-1
3856,fester,"Late Middle English: from the rare word fester ‘fistula’, later ‘festering sore’, or Old French festrir (verb), both from Old French festre (noun), from Latin fistula ‘pipe, reed, fistula’.",2
3857,festinger,not a word,-1
3858,fetishwear,not a word,-1
3859,fetor,"Late 15th century: from Latin, from fetere ‘to stink’. Compare with fetid.",2
3860,fetter,"Old English feter, of Germanic origin; related to Dutch veter ‘a lace’, from an Indo-European root shared by foot.",2
3861,feuchtwanger,not a word,-1
3862,feuer,not a word,-1
3863,fever,"Old English fēfor, from Latin febris; reinforced in Middle English by Old French fievre, also from febris.",2
3864,fevver,not a word,-1
3865,fewcher,not a word,-1
3866,feyer,not a word,-1
3867,feyfar,not a word,-1
3868,feyther,not a word,-1
3869,ffeaver,not a word,-1
3870,ffisher,not a word,-1
3871,fflander,not a word,-1
3872,ffor,not a word,-1
3873,fibber,fib,1
3874,fiber,not a word,-1
3875,fibreburger,not a word,-1
3876,fibrillator,not a word,-1
3877,fibropower,not a word,-1
3878,ficer,not a word,-1
3879,fichtler,not a word,-1
3880,fictionaliser,not a word,-1
3881,fiddler,"Old English fithelere, from fithele (see fiddle).",2
3882,fideliter,not a word,-1
3883,fidler,not a word,-1
3884,fidrer,not a word,-1
3885,fiedler,not a word,-1
3886,fielder,other,0
3887,fieldmaster,not a word,-1
3888,fieldworker,fieldwork,1
3889,fier,not a word,-1
3890,fieseler,not a word,-1
3891,fifer,fife,1
3892,figger,not a word,-1
3893,fighter,other,0
3894,fightfinisher,not a word,-1
3895,figurer,not a word,-1
3896,filemaker,not a word,-1
3897,filer,file,1
3898,fileserver,not a word,-1
3899,filibuster,"Late 18th century: from French flibustier, first applied to pirates who pillaged the Spanish colonies in the West Indies. In the mid 19th century (via Spanish filibustero), the term denoted American adventurers who incited revolution in several Latin American states, whence filibuster (sense 2 of the noun). The verb was used to describe tactics intended to sabotage US congressional proceedings, whence filibuster (sense 1 of the noun).",2
3900,filler,From Hungarian fillér.,2
3901,filleter,fillet,1
3902,filliter,not a word,-1
3903,filmaker,not a word,-1
3904,filmer,Early 20th century; earliest use found in Moving Picture World. From film + -er.,2
3905,filmgoer,other,0
3906,filmmaker,not a word,-1
3907,filmstar,not a word,-1
3908,filter,"Late Middle English (denoting a piece of felt): from French filtre, from medieval Latin filtrum ‘felt used as a filter’, of West Germanic origin and related to felt.",2
3909,filterer,Late 18th century.,2
3910,filterpaper,not a word,-1
3911,fimber,not a word,-1
3912,financer,not a word,-1
3913,financialsector,not a word,-1
3914,financier,"Early 17th century: from French, from finance (see finance).",2
3915,finbar,not a word,-1
3916,fincher,not a word,-1
3917,finder,other,0
3918,findlater,not a word,-1
3919,finewirer,not a word,-1
3920,finger,"Old English, of Germanic origin; related to Dutch vinger and German Finger.",2
3921,fingerlicker,not a word,-1
3922,fingerpicker,fingerpick,1
3923,fingersmear,not a word,-1
3924,fingerspeller,not a word,-1
3925,finisher,other,0
3926,finiver,not a word,-1
3927,finkelhor,not a word,-1
3928,finsider,not a word,-1
3929,finsinger,not a word,-1
3930,finubar,not a word,-1
3931,finztermunzter,not a word,-1
3932,fionavar,not a word,-1
3933,fior,not a word,-1
3934,firar,not a word,-1
3935,fireater,not a word,-1
3936,firebomber,not a word,-1
3937,firebreather,not a word,-1
3938,firecracker,other,0
3939,firedoor,not a word,-1
3940,firefighter,other,0
3941,firelighter,other,0
3942,firemaster,other,0
3943,firepower,other,0
3944,fireproofer,not a word,-1
3945,firer,fire,1
3946,fireraiser,not a word,-1
3947,firewatcher,not a word,-1
3948,firewater,other,0
3949,firthmoor,not a word,-1
3950,fischler,not a word,-1
3951,fishbreeder,not a word,-1
3952,fishburger,not a word,-1
3953,fisher,"Old English fiscere ‘fisherman’, of Germanic origin; related to Dutch visser and German Fischer, also to fish.",2
3954,fishfinger,not a word,-1
3955,fishkeeper,not a word,-1
3956,fishmonger,other,0
3957,fishometer,not a word,-1
3958,fitcher,not a word,-1
3959,fitter,other,0
3960,fittler,not a word,-1
3961,fitzpeter,not a word,-1
3962,fivecar,not a word,-1
3963,fiver,other,0
3964,fiveyear,not a word,-1
3965,fixator,not a word,-1
3966,fixer,other,0
3967,fizzer,other,0
3968,flaachter,not a word,-1
3969,flabber,not a word,-1
3970,fladdabister,not a word,-1
3971,flagger,flag,1
3972,flagler,not a word,-1
